Entity,Year,Share below $6.85 a day,p90_p10_ratio,p90_p50_ratio,reporting_gdp
East Asia and Pacific,1992,95.52589555,5.329411765,2.530726257,
East Asia and Pacific,1993,94.99980208,5.477272727,2.577540107,
East Asia and Pacific,1994,94.2556523,5.521276596,2.621212121,
East Asia and Pacific,1995,93.35988156,5.59,2.6,
East Asia and Pacific,1996,92.30059009,5.723809524,2.601731602,
East Asia and Pacific,1997,91.76309609,5.961538462,2.660944206,
East Asia and Pacific,1998,91.54493624,6.29,2.734782609,
East Asia and Pacific,1999,90.72742036,6.285714286,2.716049383,
East Asia and Pacific,2000,89.22004004,6.463636364,2.755813953,
East Asia and Pacific,2001,87.76067735,6.690265487,2.8,
East Asia and Pacific,2002,85.27978049,6.974789916,2.823129252,
East Asia and Pacific,2003,83.57387746,6.8515625,2.801916933,
East Asia and Pacific,2004,81.42906133,6.755395683,2.794642857,
East Asia and Pacific,2005,78.30255718,6.576923077,2.780487805,
East Asia and Pacific,2006,76.25989258,6.904458599,2.830287206,
East Asia and Pacific,2007,73.05109286,7.103030303,2.824096386,
East Asia and Pacific,2008,70.96537295,7.313609467,2.84137931,
East Asia and Pacific,2009,68.23999503,7.374301676,2.857142857,
East Asia and Pacific,2010,63.64172188,7.59375,2.84765625,
East Asia and Pacific,2011,60.30663249,7.273584906,2.783393502,
East Asia and Pacific,2012,56.61511989,7.422222222,2.79264214,
East Asia and Pacific,2013,51.20595612,6.713235294,2.725373134,
East Asia and Pacific,2014,47.3398423,6.682758621,2.691666667,
East Asia and Pacific,2015,43.56719971,6.549520767,2.658884565,
East Asia and Pacific,2016,40.27026464,6.536144578,2.643118149,
East Asia and Pacific,2017,38.12328521,6.544412607,2.665110852,
East Asia and Pacific,2018,34.88171028,6.466487936,2.647639956,
East Asia and Pacific,2019,32.06078742,6.29,2.629049112,
Europe and Central Asia,1990,29.43857205,7.808988764,2.583643123,
Europe and Central Asia,1991,32.443671,7.526946108,2.524096386,
Europe and Central Asia,1992,37.74678308,7.855670103,2.585972851,
Europe and Central Asia,1993,44.00044468,7.457249071,2.598445596,
Europe and Central Asia,1994,48.45884603,8.398305085,2.799435028,
Europe and Central Asia,1995,42.97624132,8.853556485,2.658291457,
Europe and Central Asia,1996,46.38572102,8.632911392,2.772357724,
Europe and Central Asia,1997,43.90385872,8.128,2.632124352,
Europe and Central Asia,1998,44.47238658,8.281124498,2.695424837,
Europe and Central Asia,1999,52.21613098,8.488479263,2.816513761,
Europe and Central Asia,2000,48.26168879,8.49339207,2.71932299,
Europe and Central Asia,2001,45.62759407,8.280991736,2.682730924,
Europe and Central Asia,2002,42.67088188,8.145038168,2.697850822,
Europe and Central Asia,2003,40.97107499,8.594795539,2.836809816,
Europe and Central Asia,2004,36.13515109,8.394648829,2.798216276,
Europe and Central Asia,2005,32.65765808,8.57704918,2.727841502,
Europe and Central Asia,2006,29.02429029,8.087719298,2.659615385,
Europe and Central Asia,2007,25.39982656,8.048128342,2.673179396,
Europe and Central Asia,2008,21.35034375,7.814009662,2.596308186,
Europe and Central Asia,2009,21.61091613,7.517814727,2.577361564,
Europe and Central Asia,2010,20.52055283,7.686915888,2.578369906,
Europe and Central Asia,2011,19.19484537,7.647058824,2.568389058,
Europe and Central Asia,2012,18.64308764,7.712053571,2.566864785,
Europe and Central Asia,2013,17.49906329,7.580299786,2.554112554,
Europe and Central Asia,2014,17.41192058,7.802197802,2.521306818,
Europe and Central Asia,2015,17.96297557,7.537960954,2.532798834,
Europe and Central Asia,2016,17.5148913,7.338877339,2.554269175,
Europe and Central Asia,2017,16.38326645,7.351738241,2.496527778,
Europe and Central Asia,2018,15.45733956,6.992337165,2.496580027,
Europe and Central Asia,2019,15.01502847,7.393822394,2.5,
High income countries,1990,2.145604689,5.979046243,2.371060172,
High income countries,1991,2.072781966,5.834512023,2.337110482,
High income countries,1992,2.152093916,5.877997179,2.341292135,
High income countries,1993,2.21464886,5.931303116,2.36248237,
High income countries,1994,2.108742736,5.828748281,2.34439834,
High income countries,1995,1.94483439,5.721925134,2.326086957,
High income countries,1996,1.864906617,5.675324675,2.333778371,
High income countries,1997,1.782539642,5.647321429,2.330263158,
High income countries,1998,1.793778676,5.765822785,2.354005168,
High income countries,1999,1.668036496,5.697674419,2.348045397,
High income countries,2000,1.572922559,5.566037736,2.327990136,
High income countries,2001,1.545178522,5.512082854,2.325242718,
High income countries,2002,1.536637908,5.522260274,2.320143885,
High income countries,2003,1.628451591,5.585227273,2.34047619,
High income countries,2004,1.602999657,5.483780761,2.307058824,
High income countries,2005,1.525771056,5.482891832,2.313154831,
High income countries,2006,1.528690366,5.509761388,2.330275229,
High income countries,2007,1.321065891,5.505795574,2.317073171,
High income countries,2008,1.48236579,5.530546624,2.31131019,
High income countries,2009,1.360916835,5.329896907,2.285082873,
High income countries,2010,1.400707546,5.195783133,2.279735683,
High income countries,2011,1.480512002,5.285714286,2.302222222,
High income countries,2012,1.572097913,5.357512953,2.302895323,
High income countries,2013,1.623646076,5.379417879,2.292358804,
High income countries,2014,1.583492392,5.439049587,2.329646018,
High income countries,2015,1.709392643,5.3722334,2.314192849,
High income countries,2016,1.556191539,5.397058824,2.325237592,
High income countries,2017,1.492845348,5.402521823,2.325678497,
High income countries,2018,1.378880553,5.436847104,2.33197556,
High income countries,2019,1.354204066,5.495867769,2.375,
India - rural,1977,98.50685477,3.536842105,1.976470588,383.9378068
India - rural,1983,98.27672143,3.62,1.946236559,420.573546
India - rural,1987,97.75567919,3.370689655,1.935643564,461.0988529
India - rural,1993,98.22838481,3.229508197,1.903381643,556.4713217
India - rural,2004,97.01860228,3.266666667,1.942731278,884.5398856
India - rural,2009,96.67090126,3.291666667,1.934693878,1145.143244
India - rural,2011,94.33637569,3.441717791,1.982332155,1280.707408
India - rural,2015,92.7203898,3.436781609,2,1580.05946
India - rural,2016,92.56361561,3.346368715,1.970394737,1690.889918
India - rural,2017,90.10285897,3.456852792,2.128125,1792.377676
India - rural,2018,89.28617658,3.420289855,2.028653295,1890.759172
India - rural,2019,89.59633894,3.390243902,1.935933148,1958.427183
India - urban,1977,94.96665547,4.355932203,2.187234043,383.9378068
India - urban,1983,94.26916098,4.120300752,2.149019608,420.573546
India - urban,1987,93.10331054,4.398496241,2.24137931,461.0988529
India - urban,1993,91.91467506,4.263513514,2.261648746,556.4713217
India - urban,2004,88.04836796,4.761290323,2.372990354,884.5398856
India - urban,2009,84.26222847,4.935294118,2.424855491,1145.143244
India - urban,2011,80.08093061,4.963541667,2.431122449,1280.707408
India - urban,2015,81.06499969,4.814634146,2.689373297,1580.05946
India - urban,2016,80.92279996,5.015463918,2.567282322,1690.889918
India - urban,2017,75.93602212,5.291866029,2.560185185,1792.377676
India - urban,2018,69.52598292,5.342592593,2.364754098,1890.759172
India - urban,2019,72.86172313,5.139344262,2.702586207,1958.427183
Latin America and the Caribbean,1990,55.38753434,15.78082192,3.859296482,
Latin America and the Caribbean,1991,54.65218336,14.7012987,3.71147541,
Latin America and the Caribbean,1992,55.23863231,14.33766234,3.637561779,
Latin America and the Caribbean,1993,55.22313284,15.16129032,3.871499176,
Latin America and the Caribbean,1994,53.01027589,14.86060606,3.855345912,
Latin America and the Caribbean,1995,53.32964027,14.79518072,3.879936809,
Latin America and the Caribbean,1996,54.49791186,16.36241611,3.964227642,
Latin America and the Caribbean,1997,53.07506667,15.93630573,3.933962264,
Latin America and the Caribbean,1998,52.0241515,15.67073171,3.923664122,
Latin America and the Caribbean,1999,52.81797136,15.3006135,3.866666667,
Latin America and the Caribbean,2000,50.59031948,15.01734104,3.831858407,
Latin America and the Caribbean,2001,50.06911786,14.91428571,3.815789474,
Latin America and the Caribbean,2002,49.96456712,13.64324324,3.679300292,
Latin America and the Caribbean,2003,49.64369656,13.61904762,3.725036179,
Latin America and the Caribbean,2004,47.89478863,13.10447761,3.653259362,
Latin America and the Caribbean,2005,45.30213868,13.25961538,3.605228758,
Latin America and the Caribbean,2006,41.34342415,12.40167364,3.549700599,
Latin America and the Caribbean,2007,39.48972988,12.38866397,3.493150685,
Latin America and the Caribbean,2008,37.73856842,12.20930233,3.442622951,
Latin America and the Caribbean,2009,37.30478221,11.77902622,3.425925926,
Latin America and the Caribbean,2010,35.35891015,11.37323944,3.371607516,
Latin America and the Caribbean,2011,33.50935222,11.23745819,3.353293413,
Latin America and the Caribbean,2012,32.05308594,11.10759494,3.38150289,
Latin America and the Caribbean,2013,31.00942944,10.87613293,3.383458647,
Latin America and the Caribbean,2014,30.40175891,10.51470588,3.341121495,
Latin America and the Caribbean,2015,29.64889318,10.53623188,3.328754579,
Latin America and the Caribbean,2016,29.44503351,10.74780059,3.325771325,
Latin America and the Caribbean,2017,28.83712053,10.57636888,3.276785714,
Latin America and the Caribbean,2018,28.30662168,10.51282051,3.253968254,
Latin America and the Caribbean,2019,28.02554659,10.49715909,3.22425829,
Middle East and North Africa,1990,61.82203835,5.582329317,2.482142857,
Middle East and North Africa,1991,65.00883031,5.741666667,2.639846743,
Middle East and North Africa,1992,63.7625178,5.658730159,2.655493482,
Middle East and North Africa,1993,63.03856262,5.604651163,2.643510055,
Middle East and North Africa,1994,63.31345396,5.5,2.623853211,
Middle East and North Africa,1995,64.56564873,5.408560311,2.598130841,
Middle East and North Africa,1996,63.58230667,5.404580153,2.598165138,
Middle East and North Africa,1997,61.79247555,5.468164794,2.597864769,
Middle East and North Africa,1998,58.31316347,5.615942029,2.605042017,
Middle East and North Africa,1999,56.64091671,5.659574468,2.607843137,
Middle East and North Africa,2000,54.5228864,5.847750865,2.669826224,
Middle East and North Africa,2001,54.0775749,5.979310345,2.722135008,
Middle East and North Africa,2003,56.07718833,5.965753425,2.823338736,
Middle East and North Africa,2004,51.7896729,6.26,2.832579186,
Middle East and North Africa,2005,50.1422872,6.416938111,2.884333821,
Middle East and North Africa,2006,50.16143498,6.425806452,2.916544656,
Middle East and North Africa,2007,48.64827739,6.607594937,2.974358974,
Middle East and North Africa,2008,47.38772266,6.47826087,2.909344491,
Middle East and North Africa,2009,46.46592526,6.315151515,2.858710562,
Middle East and North Africa,2010,44.51053254,6.145348837,2.803713528,
Middle East and North Africa,2011,42.42379049,6.16,2.757033248,
Middle East and North Africa,2012,42.19643964,5.915730337,2.693094629,
Middle East and North Africa,2013,42.09393766,5.965909091,2.675159236,
Middle East and North Africa,2014,42.70221102,6.029325513,2.646074646,
Middle East and North Africa,2015,43.48698412,6.647058824,2.651890482,
Middle East and North Africa,2016,43.03276721,7.088435374,2.682110682,
Middle East and North Africa,2017,43.7987367,7.478873239,2.762028609,
Middle East and North Africa,2018,45.10004576,8.201550388,2.813829787,
Sub-Saharan Africa,1990,89.62016946,10.29411765,3.5,
Sub-Saharan Africa,1991,90.08278963,10.47692308,3.546875,
Sub-Saharan Africa,1992,90.71326867,10.41269841,3.545945946,
Sub-Saharan Africa,1993,91.63230752,9.983870968,3.438888889,
Sub-Saharan Africa,1994,91.76087677,10.01639344,3.43258427,
Sub-Saharan Africa,1995,91.50934464,10.01612903,3.45,
Sub-Saharan Africa,1996,91.09178524,10.12698413,3.467391304,
Sub-Saharan Africa,1997,91.10534339,10.11111111,3.424731183,
Sub-Saharan Africa,1998,91.29865553,9.676923077,3.363636364,
Sub-Saharan Africa,1999,91.55715834,9.523076923,3.275132275,
Sub-Saharan Africa,2000,91.64330683,9.609375,3.219895288,
Sub-Saharan Africa,2001,91.6671616,9.476923077,3.175257732,
Sub-Saharan Africa,2002,91.54643798,9.132352941,3.136363636,
Sub-Saharan Africa,2003,91.69312353,8.661971831,3.02955665,
Sub-Saharan Africa,2004,91.33021811,8.540540541,2.96713615,
Sub-Saharan Africa,2005,90.96321861,8.402597403,2.92760181,
Sub-Saharan Africa,2006,90.44514079,8.24691358,2.942731278,
Sub-Saharan Africa,2007,90.01234133,8.058823529,2.952586207,
Sub-Saharan Africa,2008,89.52914711,7.8,2.937238494,
Sub-Saharan Africa,2009,89.46491188,7.833333333,2.925311203,
Sub-Saharan Africa,2010,88.89579476,7.652631579,2.919678715,
Sub-Saharan Africa,2011,88.60703789,7.510204082,2.88627451,
Sub-Saharan Africa,2012,88.44438341,7.494949495,2.875968992,
Sub-Saharan Africa,2013,88.08084316,7.475247525,2.870722433,
Sub-Saharan Africa,2014,87.58111058,7.413461538,2.866171004,
Sub-Saharan Africa,2015,87.5317378,7.342857143,2.855555556,
Sub-Saharan Africa,2016,87.42101628,7.371428571,2.845588235,
Sub-Saharan Africa,2017,87.13173092,7.396226415,2.83032491,
Sub-Saharan Africa,2018,86.76470606,7.37037037,2.812720848,
Sub-Saharan Africa,2019,86.52113436,7.385321101,2.814685315,
China - rural,1981,99.999,3.098039216,1.736263736,447.1189967
China - rural,1984,99.999,3.343283582,1.821138211,596.200056
China - rural,1987,99.57167833,3.863013699,1.918367347,786.8634917
China - rural,1990,99.23788307,3.4,1.888888889,905.0308586
China - rural,1993,99.19059937,3.717948718,2.027972028,1239.127184
China - rural,1996,97.51863876,4.14893617,2.131147541,1653.430868
China - rural,1999,97.26054124,4.471910112,2.223463687,2038.202874
China - rural,2002,95.72611231,4.947368421,2.35,2557.887094
China - rural,2005,92.71504667,4.651162791,2.247191011,3390.71017
China - rural,2008,89.21831137,5.330827068,2.428082192,4711.635127
China - rural,2010,86.12264463,5.375838926,2.472222222,5647.058752
China - rural,2011,83.46692525,5.094674556,2.352459016,6152.686005
China - rural,2012,79.57412511,5.368715084,2.414572864,6591.650851
China - rural,2013,68.76214091,4.442687747,2.161538462,7056.410627
China - rural,2014,62.53958856,4.456521739,2.146596859,7532.771996
China - rural,2015,57.17111803,4.33442623,2.132258065,8016.431435
China - rural,2016,52.71980727,4.313846154,2.124242424,8516.513699
China - rural,2017,49.22355672,4.424778761,2.164502165,9053.212733
China - rural,2018,42.57454351,4.320855615,2.126315789,9619.192484
China - rural,2019,37.74844034,4.091127098,2.10617284,10155.41756
China - urban,1981,99.92287476,2.260504202,1.486187845,447.1189967
China - urban,1984,99.8740564,2.201438849,1.47826087,596.200056
China - urban,1987,99.47130493,2.439490446,1.53815261,786.8634917
China - urban,1990,98.29582806,3.207407407,1.789256198,905.0308586
China - urban,1993,94.7676089,3.522292994,1.900343643,1239.127184
China - urban,1996,91.14299633,3.691011236,1.949554896,1653.430868
China - urban,1999,85.45344738,4.152631579,2.0546875,2038.202874
China - urban,2002,72.70053711,4.270042194,2.078028747,2557.887094
China - urban,2005,59.36092041,4.510638298,2.134228188,3390.71017
China - urban,2008,46.82680664,4.567251462,2.175487465,4711.635127
China - urban,2010,38.13713867,4.697674419,2.208991495,5647.058752
China - urban,2011,34.7442627,4.640776699,2.205305652,6152.686005
China - urban,2012,30.33840576,4.684807256,2.209625668,6591.650851
China - urban,2013,28.20260254,5.266055046,2.291417166,7056.410627
China - urban,2014,25.26129639,5.323144105,2.274253731,7532.771996
China - urban,2015,22.36880859,5.196754564,2.267256637,8016.431435
China - urban,2016,20.12316406,5.238461538,2.28907563,8516.513699
China - urban,2017,19.48852539,5.451428571,2.334420881,9053.212733
China - urban,2018,18.04838379,5.561694291,2.352024922,9619.192484
China - urban,2019,16.14446777,5.497382199,2.36131934,10155.41756
