Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,,24.6193587447216,24.9061891504239,25.1937895871645,25.4815288749348,25.7618484154097,26.0118650614471,26.2605331816452,26.5004319709678,26.7318921471832,26.9368748498639,27.1400348379016,27.3638261189651,27.5798958427146,27.7874130926951,27.9880396135443,28.1862222680289,28.3808011568874,28.5744727979666,28.7674689162008,28.9643786461077,29.1542687751246,29.3291903153191,29.4990103987326,29.6761722638622,29.8566320923356,30.0435172523088,30.2348292867239,30.4284110252298,30.6063677716687,30.7606574562779,30.9188611621328,31.0449745621168,31.1558639442908,31.2401977247986,31.302788298743,31.3652284609124,31.3407085958943,31.3803651584102,31.4080418191875,31.4371788230286,31.4798035859296,31.53763837447,31.618214250794,31.7118590830459,31.808255420978,31.9121390193792,32.0267271760916,32.1592879841818,32.2853980970216,32.4070003250271,32.4821572714567,32.6089066352938,32.763125166472,32.9299728333174,33.0896113916708,33.2440965518614,33.371816946218,33.4776500248434,33.5652114343035,33.6362250988367,,,
Ecuador,ECU,Population density (people per sq. km of land area),EN.POP.DNST,,17.1633687328421,17.6651676058373,18.1849949429273,18.7230277416558,19.2795513654096,19.8517591388528,20.4394090449357,21.0434294177142,21.6624656841497,22.2952427394885,22.940846698454,23.6007441121225,24.275549053605,24.9643223522612,25.6674830226846,26.3847312527091,27.1155360497038,27.8598396185522,28.6175769397486,29.3882567548042,30.1712252564658,30.9659261667389,31.7724064441555,32.5927575494871,33.4283737899148,34.2800751336512,35.1444010981072,36.0128160670423,36.8811768530559,37.7468465539662,38.6009211096662,39.4242956220199,40.2139466840052,40.9899292009825,41.7630508597024,42.5343917064008,43.3024057217165,49.1210057980351,49.9760267353841,50.8395353519085,51.721376228056,52.627673538412,53.5560637783862,54.4958648735706,55.4437590594299,56.406269125463,57.3837775809309,58.3700958286359,59.3604686745048,60.354263971654,61.3533902399742,62.3445119987115,63.3072515703012,64.2534788210662,65.2113947495571,66.1925632146883,67.2287969077146,68.5121275567724,69.8330649057819,70.8189523272669,,,
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,,27.874696870762,28.6152212567181,29.3796132402431,30.1638937164097,30.9593339695615,31.7576292129188,32.5565462855995,33.3564006228339,34.1513436134412,34.9409674016776,35.7184881209503,36.4968285699935,37.2904475362901,38.1037460445025,38.9528193279421,39.8302777638254,40.7628268622231,41.7666743683761,42.8273223165403,43.948521774072,45.1047998392687,46.2993088552916,47.5701089959315,48.8989331458135,50.2645466874278,51.6593631021146,53.0828459490683,54.5466331809734,56.0207373549651,57.4761464664222,58.8789311366719,60.2633401979004,61.6627655834045,63.062782661108,64.4602019187302,65.8648802049324,67.2999427394646,68.7588638304285,70.2274217690492,71.6975950575117,73.1872630468632,74.7337977798985,76.3105349339495,77.8767662866041,79.4367471997589,80.9982118639811,82.5945602491336,84.2280204932443,85.8918720176804,87.6512260786579,89.607769350545,91.6574172484806,93.8047013913306,96.0292571198955,98.1704746597016,100.240122557637,102.254644633081,104.214942990607,106.101432517957,107.956335325732,,,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,,99.8858665685082,100.762348604509,101.65215445168,102.551348191243,103.466566716306,104.340514652272,105.115681965219,105.852015725756,106.590559917392,107.192434807962,107.800366824793,108.538837098956,109.22977545141,109.842779880633,110.398232526779,110.880945456202,111.329323262233,111.796758752291,112.272987873835,112.781700918438,113.234891871579,113.560487958413,113.791696116175,113.973980360098,114.183466669255,114.4599863422,114.76800258968,115.143676472181,115.628401428805,116.152337488794,116.760502747428,117.301238125499,117.781505372972,118.124986605324,118.43000112385,118.737669992305,119.023231275131,119.275965354511,119.586058854301,119.926492074489,120.412275651016,120.980092288854,121.618694991727,122.306762821558,122.946426831174,123.550551922643,124.190364003333,124.823776590731,125.23355431996,125.468601899701,125.204090308066,125.466085853203,125.827895661485,126.260480556019,126.671456493802,127.024004960909,127.33307364924,127.63616063936,127.781943882412,127.953871829812,,,
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6180099009901,20.2227722772277,21.3586138613861,22.4165643564356,22.6887227722772,22.9975544554455,23.3314554455446,23.6918811881188,24.3755148514851,25.2220198019802,26.2711881188119,22.8391473569035,23.3978464970216,23.8016285589692,24.1766916924849,24.82935091982,25.4720276913133,26.0002835003577,26.4893614728256,26.8627275439181,27.2316122364646,27.4581109773081,27.5831182535293,27.7944964140683,28.0573090388862,28.4558890829406,28.8966156462492,29.3774260253951,,,
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,,61.5055624474769,62.074044579615,62.6208551762776,63.2462183360679,63.9367161551083,64.5948097162752,65.3946676537677,66.2554203849694,66.9115490815959,67.6588318860299,68.4791108087558,69.2394033374685,70.0086978270439,70.7820610305153,71.5687608830535,72.3378345377024,73.0905192777355,73.7991672171841,74.4511550626576,75.0618956093459,75.5989088215272,76.0541624954951,76.4301804056625,76.7466842864008,77.0252923274067,77.2557744674035,77.4563811468845,77.6208133109082,77.7425997116771,77.8218044209515,78.0201345506968,78.403181563351,78.8107920871376,79.1869053339741,79.5371816434406,79.8691574563511,80.2046071600192,80.5372196860484,80.8643180362005,81.2983246492986,81.9433763941266,83.0225192369349,84.5088139260031,85.9848050803317,87.4654972049129,88.9761493446631,90.6149005229308,92.1293223736969,92.9750651746681,93.1519309613808,93.5078358806114,93.5068371284061,93.2009456028468,92.9227364506907,92.9526859210545,93.0492629572988,93.2709101549633,93.6697920792501,94.3508089023978,94.815383748924,,,
Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,,28.9001415428167,29.2904694503421,29.6970276008493,30.1270582684595,30.5394196744515,30.8704175513093,31.1145553196509,31.4039631988677,31.7350554376032,32.0848313281434,32.4830148619958,32.8501533380514,33.1670441141779,33.4552724699221,33.7190846897853,33.9602736494456,34.21115829205,34.4465204057561,34.6386647794291,34.8482896909648,35.0947393253126,35.3482896909648,35.5920028308563,35.8248879452701,36.0646614767634,36.3338051427223,36.6176220806794,36.8459542344893,36.9929464496343,37.0175513092711,36.8321302193914,36.1663364000944,35.2471809389007,34.5013918376976,33.8908704883227,33.3945270110875,33.0156876621845,32.7000707714083,32.7965086105214,32.9555319650861,32.7462845010616,32.5395140363293,32.3359282849729,32.1431941495636,31.9597782495872,31.7718801604152,31.6272705826846,31.5425807973579,31.4818353385232,31.4101203113942,31.3149091766926,31.2030195800896,30.3196917414309,30.2402806533241,30.26011042098,30.2689210950081,30.816,30.9234385964912,31.0385497076023,31.0999298245614,,,
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,,20.2376702997275,20.7558201634877,21.2978919164396,21.8653006357856,22.4591335149864,23.0496321525886,23.6617584014532,24.322118982743,25.00489373297,25.7113950953678,26.430148955495,27.1492534059945,27.8785794732062,28.6000118074478,29.294080835604,30.0292606721163,30.604012715713,31.1163169845595,31.570229791099,31.7397538601272,32.5330099909173,33.7996303360581,34.7276902815622,35.606621253406,36.590340599455,37.6524150772025,38.9209418710263,40.428280653951,41.9581780199818,43.4859881925522,45.3564305177112,47.240285195277,53.791672,55.620211,57.476536,59.347649,61.23348,63.136493,65.077579,67.031867,69.018932,71.073215,73.168838,66.7208987653636,68.6425270798789,70.6097080179429,72.651008800565,74.7470027505537,76.8708614705844,79.0714937699371,81.3573967500598,83.6902220297817,86.024074556913,88.3858063044422,90.8004623211398,93.2988650214501,95.873182081101,98.4699947600283,101.119564793866,103.840062771756,,,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,,90.0636682350708,90.8300212585495,91.6190364568235,92.4283453756609,93.2158928944839,93.974127355492,94.7123755834157,95.4053128431263,96.0753141170124,96.6155236782135,97.1444723414076,97.8025505223722,98.4348440790412,99.0342238745053,99.6171125086446,100.148415636753,100.639211962015,101.111208510104,101.568439827936,102.041159119746,102.474562269128,102.82131610843,103.092973082624,103.326600988538,103.570758952485,103.853438854978,104.154416634486,104.487332208251,104.862975001118,105.209183509105,105.565692630862,105.872997139716,106.217783721433,106.481814893482,106.684184034538,106.855688866717,107.01891903264,107.163391019575,107.341022720654,107.439879855805,107.596209315026,107.8756107278,108.24725465607,108.661125617511,109.054678895147,109.426878658402,109.796138448981,110.164150595472,110.399481224665,110.518485106519,110.325137227079,110.48374091697,110.714598327118,110.970372213089,111.230043201747,111.455628923593,111.650843809074,111.846558697249,111.941409204776,112.022522067025,,,
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,,12.3931468717787,12.6642804228744,12.9431363416826,13.2304704369348,13.5248532809089,13.8237360008057,14.1303095798707,14.4463982934655,14.7693530953999,15.0992202081139,15.4408700301774,15.7925079121869,16.1556808444052,16.5380033521594,16.9344204905609,17.356270629687,17.781584269796,18.2000517137141,18.6370241259488,19.0591515116204,19.4576825706403,19.8864608016934,20.343858892408,20.8218855925979,21.3130328022397,21.80012401779,22.2939559509936,22.7863569630524,23.305288230136,23.9222694026878,24.4571426433972,25.0735099199617,25.7465265035757,26.4663715447542,27.166353773429,27.7795315752157,28.3834077950373,29.0122787619881,29.6726922705536,30.3403403979182,31.0231698544817,31.7860834253897,32.589109859834,33.1367554729246,33.9428328505386,34.7660324853044,35.5871108474696,36.4456456678301,37.3602300977857,38.2908530072837,39.2283924495788,39.9503272390254,40.9283916466171,41.8869737956466,42.8360156665226,43.8062410491892,44.7915138208645,45.7833463155363,46.812957476681,47.8873994860873,,,
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,,14.6459338783282,14.7458649331889,14.8504842575265,14.9333300502315,14.9831970846055,15.0394596014314,15.1211267605634,15.1891690469155,15.180357201484,15.1229751469188,15.1420729505237,15.2324665944384,15.3192192783742,15.39963229259,15.4681374963065,15.5148363373715,15.5582980399882,15.6030335861322,15.6429626711317,15.6917003184609,15.7587708066581,15.8473127811156,15.9420434026068,16.0274565809777,16.0944417085262,16.1468006172232,16.1926622673102,16.2398010440264,16.2985357365639,16.3709609639187,16.4606191930136,16.5533733871762,16.6336616435208,16.7055156111494,16.7693949243245,16.8244952230868,16.8746019238977,16.9194589448111,16.9587773728619,16.9940214714863,17.0327587905053,17.0740930431071,17.1148560359828,17.1646212941988,17.2234676122,17.3169839860577,17.3919563287185,17.4840375123396,17.5678545574202,17.6484106614018,17.7309947678436,17.8155615518773,17.8978314521702,17.9720030274112,18.0301108880919,18.0820078312658,18.1238944459068,18.1479501184522,18.1673609054717,18.1928768835954,,,
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,,22.6893267651888,23.4096880131363,24.1590038314176,24.9159277504105,25.6710454296661,26.4016420361248,27.0734537493158,27.6945265462507,28.2951286261631,28.879802955665,29.4471811713191,29.9900383141762,30.5004926108374,30.9959496442255,31.5163656267105,32.107662835249,32.8018062397373,33.5857142857143,34.42030651341,35.2808976464149,36.1592775041051,37.0534756431308,37.9634920634921,38.892227695676,39.8172413793103,40.6490421455939,41.3124247400109,41.8374384236453,42.2935960591133,42.7164750957854,42.9574165298303,43.068363437329,43.1963875205254,43.284236453202,43.3632183908046,43.5981390257252,44.0378762999453,44.5510125889436,45.0696223316913,45.5669950738916,46.0492610837438,46.5183908045977,46.9789819376026,47.4380952380952,47.8885057471264,48.3351395730706,48.7492063492063,49.0821565407772,49.3367816091954,49.5440065681445,49.7183908045977,49.8663929939792,49.9974274767378,50.1127531472359,50.2025177887247,50.2666119321292,50.3020799124247,50.3008210180624,50.2717569786535,50.3788724685276,,,
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,,86.1296008152442,87.0758812636285,88.0075442960301,89.0011377623885,90.0033164951805,90.9790618847774,91.9231873417999,92.8052873991446,93.637448271076,94.4618840468546,95.3039852730082,96.1306728321335,96.8899822121899,97.5503409634638,98.0991022086835,98.55717484285,99.023657422119,99.506169119339,99.9944755518056,100.540541231559,101.122136874824,101.712133331872,102.257364409039,102.774279264965,103.310276752026,103.850847203807,104.404599628173,104.960225799264,105.496473484475,106.004940043757,106.941586950249,107.475524411669,107.943455218184,108.347824737109,108.742432875672,109.131196969863,109.52094176775,109.927917365213,110.497035973746,111.258319073282,112.072838575005,112.892548309157,113.635188832326,114.536314277522,115.40057930042,116.203903885806,116.922506697933,117.576245030198,118.181082517437,118.764941366835,119.339599347648,119.918547292793,120.539576701604,121.105322368265,121.536702115031,121.857823021165,122.211970625889,122.650880182337,123.070294051578,123.404699419421,,,
Faroe Islands,FRO,Population density (people per sq. km of land area),EN.POP.DNST,,24.7650429799427,25.0451289398281,25.3474212034384,25.6740687679083,26.0358166189112,26.3789398280802,26.6719197707736,26.9555873925501,27.2285100286533,27.5186246418338,27.8373925501433,28.1547277936963,28.4713467048711,28.7886819484241,29.1017191977077,29.4083094555874,29.7141833810888,30.060888252149,30.4484240687679,30.8409742120344,31.2414040114613,31.6361031518625,31.9978510028653,32.3316618911175,32.6468481375358,32.9591690544413,33.2929799426934,33.6382521489971,34.0186246418338,34.0107449856734,33.5315186246418,32.9548710601719,32.3037249283668,31.6124641833811,31.3789398280802,31.6174785100287,31.8732091690544,32.1382521489971,32.3803724928367,32.7077363896848,33.1267908309456,33.5336676217765,33.9484240687679,34.3760744985673,34.5924068767908,34.6081661891117,34.6425501432665,34.6783667621777,34.6912607449857,34.6776504297994,34.6604584527221,34.6647564469914,34.6833810888252,34.7170487106017,34.9684813753582,35.458452722063,35.9813753581662,36.5007163323782,37.0207736389685,38.3711566617862,,,
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,,63.6614285714286,66,68.2257142857143,70.33,72.5128571428571,74.78,77.0571428571429,79.3614285714286,81.7657142857143,84.27,86.6757142857143,88.95,91.27,93.6457142857143,95.8871428571429,98.0028571428571,100.205714285714,102.832857142857,105.877142857143,108.998571428571,112.187142857143,115.451428571429,118.79,122.204285714286,125.665714285714,129.138571428571,132.635714285714,135.695714285714,138.28,140.861428571429,143.467142857143,146.99,151.471428571429,155.491428571429,157.611428571429,158.264285714286,158.761428571429,159.151428571429,159.341428571429,159.584285714286,159.925714285714,159.988571428571,159.721428571429,159.197142857143,158.485714285714,157.572857142857,156.474285714286,155.291428571429,154.097142857143,153.697142857143,154.124285714286,154.617142857143,155.155714285714,155.748571428571,156.374285714286,157.035714285714,157.757142857143,158.47,159.112857142857,160.151428571429,,,
Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,,2.01548104164241,2.04041603601506,2.06695385570691,2.09504404858928,2.12494663717158,2.15682073970583,2.19053828540381,2.22614584546125,2.26890208406101,2.31766212597508,2.36617766911165,2.41506190088097,2.46551014863973,2.51842278883844,2.57437808049055,2.63383397368727,2.69698063414445,2.7637482050685,2.83381068808942,2.90712151201149,2.98406488919936,3.06432646408197,3.14781697520084,3.2344355182986,3.32394923739667,3.41654053634494,3.51230643846781,3.61106842084837,3.71214732021578,3.81506578181395,3.91972290138549,4.02625839251756,4.13470718360694,4.24423099313075,4.35426708580743,4.46540536344937,4.57874801102185,4.69527690456786,4.81532192339038,4.94017541817053,5.07078821748748,5.20703225055303,5.34947025264874,5.49970893002678,5.6597702487678,5.83123374859316,6.01456902239298,6.20940738153452,6.41728567547638,6.64068382039042,6.87895370046959,7.12812900221213,7.38241161175146,7.63323242907595,7.87253851825979,8.09642566072884,8.30603096984515,8.50705165521791,8.70409826522296,8.89732215624636,,,
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,,218.244946885463,220.104989046418,221.758359856157,223.205059314678,224.643698590501,225.885586739966,227.105361054851,228.213532840078,229.164427727028,230.079981812921,231.042958707064,231.82765676022,232.275976522134,232.422494109866,232.405241185467,232.348067622866,232.271698425164,232.284148307362,232.492667300459,232.770702269251,232.85177117348,232.768325548712,232.847716281569,233.216517174389,233.746405985202,234.288414004051,234.787128508246,235.3090852726,235.92241970818,236.628719050965,237.361621130079,238.0043896995,238.575678915389,239.183834166908,239.817426528335,240.428843053776,241.048873641136,241.752329186128,242.559690819659,243.427908899268,244.366854048692,245.40354234696,246.548906708552,247.955627660894,249.663977183483,251.50589013351,253.471925763651,255.474703426611,257.414417393461,259.440189310958,261.475674781962,263.300190137643,265.069536642831,267.028884388046,269.153139337825,271.200731616583,273.049472988054,274.708981936924,276.263080229819,277.27538544207,,,
Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,,64.7958291052871,65.7878162286994,66.7640575247559,67.7123062388467,68.6098183981245,69.3988593022849,70.0829280240736,70.721508800168,71.3863326218552,72.0791490255082,72.8331992022114,73.5732530879317,74.2240806186361,74.8714090765947,75.4260121067917,75.9718674551244,76.4914797578642,76.9393610693166,77.5079603904965,78.1640365303195,78.8078659155324,79.4779383463382,80.1795024318556,80.86707022639,81.5791315301445,82.3069386612548,82.9892578466706,83.8150390146611,84.0354805976416,84.0127366247944,84.6058294551944,85.2636551313902,85.921480807586,84.6089086392106,81.4885405367578,78.5839077644424,76.1033101228174,74.2434479862836,72.7315861296756,71.3308898141992,70.232915777319,69.6055670247384,69.13705867945,68.7102417859267,68.2751145946324,67.8880821582281,67.5348682599111,67.3300150460128,66.7346478183281,66.2496063543161,65.7203016200707,65.238006928164,65.0419538822212,65.0725007872914,65.1750586094685,65.2140557752196,65.2227859617201,65.197330207495,65.0855698239966,65.1302704783232,,,
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,,31.242985848642,31.9996132548123,32.7777225982245,33.5773754065219,34.4015381910873,35.245047024699,36.1083150215347,36.9963610793707,37.926760130087,38.9465368726378,40.0319855849521,41.1617825437286,42.3538586622132,43.5922431220884,44.8705634174211,46.1853124725323,47.5762327502857,49.0605168322053,50.6094532829393,52.1457589874308,53.6739034894964,55.3088511909994,57.0630702294102,58.6379845301925,59.9957941460842,61.4031906477982,62.8935132284434,64.4795508482025,66.1529709062143,67.886885822273,69.6293882394304,71.3788696492924,73.1459655445196,74.8916849784653,76.6409158829217,78.4214204095983,80.2849608859981,82.2479915619232,84.2787685681638,86.4265711523249,88.7561615540125,91.2293486859453,93.7396238024084,96.2751340423662,98.8703129120155,101.514397468577,104.194075766898,106.909057748088,109.65439922651,112.396585215786,115.170699657203,118.039738068032,120.970365649996,123.918247341127,126.882917289268,129.886187044036,132.821754416806,135.671270985321,138.535158653424,141.431796706412,,,
Gibraltar,GIB,Population density (people per sq. km of land area),EN.POP.DNST,,2190.7,2224.9,2279.6,2334.7,2391,2447.7,2504.7,2561,2616.2,2668.5,2706.9,2732.3,2755.8,2777.9,2797.3,2816.2,2833.7,2848.5,2861.8,2873.4,2881.9,2886.3,2885.5,2878.8,2867.4,2850.6,2827.2,2800,2768.8,2731.7,2698.8,2694.5,2711.8,2728.2,2741.2,2749.1,2756.4,2763.6,2769.5,2774.1,2772.1,2789.2,2830.1,2871.6,2915.5,2958.7,2999.6,3039.8,3081.9,3126.2,3170.1,3216,3241.1,3245.2,3252,3256.5,3260.2,3264.8,3268.5,3270.9,,,
Guinea,GIN,Population density (people per sq. km of land area),EN.POP.DNST,,14.5638572358782,14.8230669054208,15.0901229041185,15.3650903467361,15.6481930652776,15.940013022953,16.2410874165717,16.5527144717565,16.8695832655055,17.1836806120788,17.491807748657,17.7934722448315,18.0905380107439,18.3830091160671,18.6716832166694,18.9595596614032,19.2510784632916,19.5544766400781,19.8811614846166,20.2368915839167,20.6227698193065,21.0431832980628,21.4971268110044,21.9847143089696,22.5120503011558,23.0806609148624,23.6886456128927,24.3251465082207,24.9721878560964,25.8592910629985,26.9238727006349,27.8047981442292,28.6753092951327,29.554419664659,30.3937286342178,31.2677641217646,31.9176542405991,32.5270429757447,33.2691559498616,33.9287278202832,34.3713047370991,34.9087986325899,35.7002034836399,36.4684966628683,37.1972733192251,37.9725907537034,38.8534999186065,39.800524987791,40.7835056161485,41.7985023604102,42.8443431548104,43.9064463617125,44.9919827445873,46.1230872537848,47.3140078137718,48.555205111509,49.8160060231157,51.094188507244,52.4073701774377,53.7406519615823,,,
"Gambia, The",GMB,Population density (people per sq. km of land area),EN.POP.DNST,,40.5929841897233,41.7302371541502,42.9024703557312,44.1082015810277,45.3466403162055,46.6159090909091,47.9379446640316,49.3232213438735,50.7594861660079,52.2461462450593,53.7862648221344,55.3906126482213,57.0640316205534,58.7849802371542,60.5641304347826,62.4401185770751,64.4203557312253,66.4994071146245,68.6912055335968,71.0065217391304,73.4037549407115,75.9162055335968,78.6129446640316,81.5017786561265,84.5808300395257,87.8438735177866,91.2958498023715,94.9443675889328,98.7877470355731,102.82766798419,107.068774703557,111.378656126482,115.445553359684,119.158300395257,122.742588932806,126.390316205534,130.138537549407,134.010770750988,137.993972332016,142.049308300395,146.190612648221,150.417292490119,154.76847826087,159.310770750988,164.067984189723,169.100197628458,174.395553359684,179.895454545455,185.584881422925,191.430335968379,197.451778656126,203.657509881423,209.967292490119,216.306225296443,222.641600790514,228.972924901186,235.294664031621,241.592490118577,247.913339920949,254.34733201581,,,
Guinea-Bissau,GNB,Population density (people per sq. km of land area),EN.POP.DNST,,20.7363798008535,20.9956970128023,21.1878378378378,20.998613086771,20.5418918918919,20.2836059743954,20.3904694167852,20.749466571835,20.9061166429587,21.0406472261735,21.1415718349929,21.1931009957326,21.4510312944523,22.175533428165,23.4578591749644,24.9294452347084,26.5500711237553,28.2477951635846,29.2175675675676,29.5683499288762,30.0482574679943,30.5344950213371,31.0239687055477,31.5152916073969,32.0088193456615,32.5078947368421,33.0159317211949,33.5376955903272,34.0767780938834,34.6213015647226,35.3433854907539,36.376386913229,37.5804054054054,38.748826458037,39.7305120910384,40.5620199146515,41.3386557610242,42.1077880512091,42.9044807965861,43.7713015647226,44.7147937411095,45.7211237553343,46.7870910384068,47.9021692745377,49.0651849217639,50.2877311522048,51.5850640113798,52.9314011379801,54.3099573257468,55.7332859174964,57.2196657183499,58.773719772404,60.3752844950213,61.9953413940256,63.6173186344239,65.2401137980085,66.8501422475107,68.4550142247511,70.0731507823613,71.6866287339972,,,
Equatorial Guinea,GNQ,Population density (people per sq. km of land area),EN.POP.DNST,,9.70638146167558,9.89269162210339,10.0897682709447,10.2977540106952,10.5172905525847,10.7492691622103,10.9937254901961,11.2415329768271,11.3670588235294,11.2996434937611,11.1212834224599,10.8863458110517,10.6256684491979,10.3585739750446,10.0984670231729,9.83957219251337,9.67475935828877,9.65654188948307,9.76559714795009,10.0716221033868,10.5864527629234,11.2563636363636,12.0051336898396,12.7627450980392,13.4894474153298,14.163137254902,14.7867736185383,15.3863458110517,15.9864527629234,16.5971122994652,17.2243137254902,17.8728698752228,18.5467379679144,19.2510516934046,19.9907308377897,20.7690909090909,21.5889483065954,22.4504099821747,23.352192513369,24.4198573975045,25.6424242424242,26.8846702317291,28.1526203208556,29.4600713012478,30.8280213903743,32.2787165775401,33.8258110516934,35.4713368983957,37.2080570409982,39.0204634581105,40.8052762923351,42.5538680926916,44.3472727272727,46.1740819964349,48.0204278074866,49.8726203208556,51.7181461675579,53.5504812834225,55.3665240641711,56.9001426024955,,,
Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,,65.1516679596587,65.5409852598914,65.7845228859581,66.0234988363072,66.3330721489527,66.8242901474011,67.3707370054306,67.8104344453064,68.0586811481769,68.2141660201707,68.5107525213344,68.9575484871994,69.2714197051978,69.5269356089992,70.1826299456943,71.2812257564003,72.2147323506594,73.1571683475563,74.0749262994569,74.8060899922421,75.4798293250582,75.9465709852599,76.3896586501164,76.7711481768813,77.0698215671063,77.325159038014,77.5841349883631,77.8664313421257,78.2738401861908,79.1062218774244,80.0614972847168,80.6754150504267,81.1513964313421,81.5587432117921,81.9406749418154,82.3025601241272,82.709534522886,83.1691931730023,83.4887354538402,83.83093871218,84.2678975950349,84.5773622963538,84.7794414274632,84.9894569433669,85.2390535298681,85.4954383242824,85.7135221101629,85.9413576415826,86.1677036462374,86.278828549263,86.1512723041117,85.6866640806827,85.067579519007,84.5028161365399,83.947889837083,83.5994647013189,83.4342823894492,83.2651823118697,83.1775174553918,82.999216446858,,,
Grenada,GRD,Population density (people per sq. km of land area),EN.POP.DNST,,279.694117647059,282.505882352941,284.947058823529,287.097058823529,288.9,290.270588235294,291.108823529412,291.341176470588,291.102941176471,290.570588235294,289.808823529412,288.897058823529,287.9,286.847058823529,285.779411764706,284.65,283.320588235294,281.797058823529,280.123529411765,278.935294117647,280.064705882353,283.923529411765,288.755882352941,292.994117647059,295.811764705882,296.744117647059,295.879411764706,293.755882352941,291.835294117647,291.314705882353,293.405882352941,297.176470588235,300.508823529412,303.452941176471,306.058823529412,308.370588235294,310.438235294118,312.352941176471,314.185294117647,315.976470588235,317.458823529412,318.326470588235,319.823529411765,322.105882352941,324.276470588235,326.435294117647,328.602941176471,330.817647058824,333.085294117647,335.408823529412,337.994117647059,340.917647058824,343.955882352941,346.976470588235,349.941176470588,352.841176470588,355.65,358.347058823529,360.952941176471,363.714705882353,,,
Greenland,GRL,Population density (people per sq. km of land area),EN.POP.DNST,,0.0986245244366403,0.102429031314018,0.106526192566579,0.110038045068774,0.1147205150717,0.118525021949078,0.122622183201639,0.127011998829382,0.131401814457126,0.13579163008487,0.138132865086333,0.141352063213345,0.143400643839625,0.14486391571554,0.145156570090723,0.145449224465906,0.144571261340357,0.143985952589991,0.145156570090723,0.14691249634182,0.149253731343284,0.150717003219198,0.152472929470296,0.154228855721393,0.155692127597308,0.156570090722856,0.158326016973954,0.160374597600234,0.161837869476149,0.162715832601697,0.162423178226514,0.161837869476149,0.161545215100966,0.162423178226514,0.163301141352063,0.163593795727246,0.136435619442076,0.136679254476794,0.136679254476794,0.136922889511512,0.137288342063589,0.137919356803508,0.138299427457668,0.138655134608357,0.138713607016689,0.138321354610793,0.137787793884761,0.137234742355951,0.137222560604215,0.138640516506274,0.138603971251066,0.138409063223292,0.137612376659764,0.137154342794494,0.136713363381654,0.136888780606651,0.136854671701791,0.136491655500061,0.136983798270191,0.137329760019491,,,
Guatemala,GTM,Population density (people per sq. km of land area),EN.POP.DNST,,39.6781541620007,40.8604329973871,42.0720791340052,43.3071575214632,44.5593878312803,45.8267077267637,47.1018570362075,48.3771463232549,49.6463232549459,50.9070268756999,52.1609089212393,53.413204553938,54.6702687569989,55.937849944009,57.214921612542,58.5104796565883,59.8419839492348,61.2347797685704,62.7153975363942,64.29960806271,65.9871780515118,67.7739641657335,69.6396509891751,71.5739361702128,73.5725457260172,75.633827920866,77.7570548712206,79.9396323254946,82.1761384845091,84.4542273236282,86.7563829787234,89.0635964912281,91.364492347891,93.6685516983949,95.9946435237029,98.3290593505039,100.675270623367,103.081513624487,105.553172825681,108.153798058977,110.783547965659,113.358697275103,115.857913400523,118.347405748414,120.831392310564,123.3046845838,125.765369540873,128.212943262411,130.647536394177,133.069120940649,135.512458006719,137.942721164614,140.388027248973,142.836095558044,145.27266703994,147.701474430758,150.125214632325,152.547125793206,154.946117954461,157.319270250093,,,
