ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2021 dollars),Cost/km (2021 dollars),Source2,Reference,,
9478,CN,Shenzhen,,Line 9,2012,2017,0,25.33,100.00%,25.33,0,0,22,,80,1435,1,Plan,"22,371",CNY,2019,0.2376233859,5324.3,210.2,0,0,0,0,1.059896658,"5,643.20",222.8,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
8002,CN,Taiyuan,,Line 1 Phase 1,2021,2026,0,28.737,100%,28.737,,,24,138,80,1435,1,,"22,458.70",CNY,2021,0.238814981,5367.63,186.8,0,0,0,0,1,"5,367.60",186.8,Trade,http://www.rail-transit.com/project/show.php?itemid=159,,
,CN,Chengdu,,Line S5,2022,2027,1,59,17%,9.85,,,13,184,80,1435,1,,"22,600.00",CNY,2021,0.238814981,5401.4,91.5,0,0,0,0,1,"5,401.40",91.5,,https://www.163.com/dy/article/HFCE3KEU05149A02.html,https://www.12369zb.com/view/482/MUlxBX4B4pnqPFb2iCfa.html,
,CN,Chongqing,Line 15,Line 15 Phase 2,2021,2026,1,32.8,93%,30.5,,,11,138,80,1435,1,,"22,659.00",CNY,2021,0.238814981,5415.501,165.1,0,0,0,0,1,"5,415.50",165.1,,http://www.rail-transit.com/project/show.php?itemid=693,,
,CN,Jinan,,Line 2,2021,2026,0,36.39,95%,34.6,,,18,117,80,1435,1,,"22,800.00",CNY,2021,0.238814981,5449.2,149.7,0,0,0,0,1,"5,449.20",149.7,,rail-transit.com/project/show.php?itemid=228,,
8072,CN,Kunming,,Line 5,2020,2025,0,26.45,100%,26.45,,,22,117,80,1435,1,,"22,848.00",CNY,2020,0.239311224,5460.67,206.5,0,0,0,0,1.046980229,"5,717.20",216.2,,https://www.kankanyn.com/jianwen/34919.html,,
,CN,Xiamen,Line 4,Line 4 (Houxi to Xiang'an Airport),2022,2027,0,44.78,50%,22.48,,,10,117,120,1435,1,,"22,978.00",CNY,2021,0.238814981,5491.742,122.6,0,0,0,0,1,"5,491.70",122.6,,http://www.rail-transit.com/project/show.php?itemid=221,,
8035,CN,Shenyang,Line 3 Phase 1,,2019,2025,0,38.4,100,38.4,0,0,28,,80,1435,1,Plan,"23,130.00",CNY,2019,0.2376233859,5504.94,143.4,0,0,0,0,1.059896658,"5,834.70",151.9,Media,http://www.janeoo.com/news/hangyedongtai-detail-539834.htm,,
11264,CZ,Prague,,Line D,2021,2029,0,10.5,90.00%,9.5,1,0,10,97,80,1435,0,Wiki,"73,000",CZK,2025,0.07736897216,5664.8,539.5,0,0,0,0,1,"5,664.80",539.5,Media,https://deutsch.radio.cz/prager-metro-bau-der-neuen-linie-d-nimmt-konturen-8683676,,
7753,CN,Kunming,Line 1,Line 1 Phase 1 and Line 2 Phase 1,2010,2014,0,42.1,69.83%,29.4,12.09,0.961,31,,80,1435,1,Plan,"23,137.00",CNY,2010,0.3004025093,6941.1,164.9,0,0,0,0,1.242662435,"8,625.40",204.9,Media,https://www.kankanyn.com/jianwen/34919.html,,
7779,CN,Guangzhou,,Line 10,2017,2022,0,19.41,100%,19.41,,,14,117,80,1435,1,,"23,143.00",CNY,2020,0.239311224,5531.18,285,0,0,0,0,1.046980229,"5,791.00",298.4,Trade,http://www.rail-transit.com/project/show.php?itemid=151,,
7881,CN,Wuhan,,Line 5,2017,2021,0,33.59,75%,25.33,,,26,138,80,1435,1,,"23,266.00",CNY,2019,0.2376233859,5537.31,164.8,0,0,0,0,1.059896658,"5,869.00",174.7,Trade,http://www.rail-transit.com/project/show.php?itemid=200,,
,CN,Changzhou,,Line 1 Phase 1,2019,2024,0,34.237,92%,31.635,,,29,117,80,1435,1,,"23,297.00",CNY,2021,0.238814981,5567.983,162.6,0,0,0,0,1,"5,568.00",162.6,Trade,http://www.rail-transit.com/project/show.php?itemid=261,,
7771,CN,Shenzhen,Line 13,Line 13,2021,2026,0,22.436,100%,22.436,,,16,184,80,1435,1,,"23,371.00",CNY,2021,0.238814981,5585.67,249,0,0,0,0,1,"5,585.70",249,Trade,http://www.rail-transit.com/project/show.php?itemid=75,,
,CN,Shenzhen,Shenhui,Shenhui Dapeng Branch ICR,2021,2026,1,39.4,100%,39.4,,,6,184,120,1435,1,,"23,620.00",CNY,2021,0.238814981,5645.18,143.3,0,0,0,0,1,"5,645.20",143.3,,http://www.rail-transit.com/project/show.php?itemid=545,,
7993,CN,Changsha,,Line 3 Phase 1,2012,2016,0,35.6,100,35.6,0,0,25,,80,1435,1,Plan,"23,628.00",CNY,2017,0.239016533,5647.09,158.6,0,0,0,0,1.105458551,"6,242.60",175.4,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
7856,CN,Chengdu,,Line 13 Phase 1,2019,2024,0,28.85,91.16%,26.3,0,0,19,,80,1435,1,Plan,"23,644.00",CNY,2019,0.2376233859,5627.27,195.1,0,0,0,0,1.059896658,"5,964.30",206.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7376,IR,Tehran,,Line 6,2015,2019,0,31,100.00%,31,0,0,29,,80,1435,0,Media,"90,000,000",IRR,2017,0.00007656208714,5760,185.8,0,0,0,0,1.105458551,"6,367.40",205.4,Media,https://financialtribune.com/articles/auto/78612/tehran-municipality-struggling-with-subway-development-costs,,
7377,IR,Tehran,,Line 7,2015,2017,0,27,100.00%,27,0,0,25,,80,1435,0,Media,"90,000,000",IRR,2017,0.00007656208714,5760,213.3,0,0,0,0,1.105458551,"6,367.40",235.8,Media,https://financialtribune.com/articles/auto/78612/tehran-municipality-struggling-with-subway-development-costs,,
,IN,Patna,,Lines 1 and 2,2011,2025,0,39.6,41.16%,16.3,23.3,,25,,80,1435,1,,"133,658",INR,2022,0.0415636477,5774.0256,145.8,0,0,0,0,1,"5,774.00",145.8,Media,https://timesofindia.indiatimes.com/city/patna/patna-metro-rail-project-awaits-funds-from-japan-agency/articleshow/88284432.cms,,
,EG,Egypt,High-Speed Rail,HSR All Lines,2018,2024,0,"2,265",0.00%,0,0,"2,265",62,,200,1435,1,Plan,"8,100",EUR,2022,0.2135735584,5785.714286,2.6,0,0,0,0,1,"5,785.70",2.6,Trade,See above.,https://www.railway-technology.com/news/siemens-mobility-rail-contract/,
7482,TH,Bangkok,,Blue Line extension,2011,2020,0,26.9,20.00%,5.4,0,0,19,,80,1435,0,Plan,"71,687",THB,2015,0.07910853818,5806.647,215.9,0,0,0,0,1.143251328,"6,638.50",246.8,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/blueline/?AspxAutoDetectCookieSupport=1,,
7995,CN,Suzhou,Line 8,,2019,2024,0,35.2,100.00%,35.2,0,0,26,,80,1435,1,Plan,"23,660.00",CNY,2018,0.2364514501,5607.42,159.3,0,0,0,0,1.079101738,"6,051.00",171.9,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201809/W020190905497960329280.pdf,,
9493,CN,Chengdu,Line 8,Line 8 Phase 1,2021,2026,0,29.1,100%,29.1,,,25,138,80,1435,1,,"23,757.00",CNY,2019,0.2376233859,5654.166,194.3,0,0,0,0,1.059896658,"5,992.80",205.9,Plan,rail-transit.com/project/show.php?itemid=77,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201607/W020190905517098302181.pdf,
,CN,Harbin,,Line 4 Phase 1,2016,2023,0,32.2,100%,32.2,,,27,,80,1435,1,,"23,760.00",CNY,2016,0.25069964,5963.76,185.2,0,0,0,0,1.129008737,"6,733.10",209.1,Plan,https://web.archive.org/web/20160509075613/http://www.harbin-metro.com/system/20160418/000002978.html,,
7546,IN,Ahmadabad,,Phase 1,2015,2023,0,40,16.00%,6.4,0,0,33,,80,1435,1,Wiki,"127,000",INR,2019,0.047453577,5969,149.2,0,0,0,0,1.059896658,"6,326.50",158.2,Media,https://indianexpress.com/article/cities/ahmedabad/ahmedabad-metro-phase-1-delay-makes-cost-jump-by-rs-2000-cr-6486037/,,
7690,CN,Shanghai,Line 10,Line 10 Phase 1,2005,2010,0,36.221,100.00%,36.221,0,0,31,138,80,1435,1,Wiki,"23,784.00",CNY,2007,0.33272168,7920.07,218.7,0,0,0,0,1.306874632,"10,350.50",285.8,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A10%E5%8F%B7%E7%BA%BF,,
7809,CN,Tianjin,,M11 Phase 1,2019,2024,0,22.6,100%,22.6,,,21,117,80,1435,1,,"23,789.00",CNY,2019,0.2376233859,5661.78,250.5,0,0,0,0,1.059896658,"6,000.90",265.5,Trade,http://www.rail-transit.com/project/show.php?itemid=155,,
7562,UA,Kyiv,,M4,2021,2026,0,20,65.00%,13,0,0,13,,70,1520,0,Trade,"2,000",USD,2023,0.08641098813,6000,300,0,0,0,0,1,"6,000.00",300,Trade,http://www.globalconstructionreview.com/news/china-railway-completes-feasibility-study-kiev-met/,,
,CN,Tianjin,,Line 13 Phase 1,2020,2025,0,21.2,100%,21.2,,,17,,80,1435,1,,"23,800.11",CNY,2020,0.239311224,5688.22629,268.3,0,0,0,0,1.046980229,"5,955.50",280.9,,http://www.rail-transit.com/project/show.php?itemid=574,,
7475,PK,Lahore,,Orange Line,2015,2020,0,27.1,6.00%,1.6,0,0,26,,60,1435,0,Wiki,"183,000",PKR,2017,0.02272727273,6039,222.8,0,0,0,0,1.105458551,"6,675.90",246.3,Media,https://dailytimes.com.pk/470024/punjab-drops-plan-to-connect-orange-line-train-with-metro-bus-railway-station/,,
7497,VN,Ho Chi Minh City,,Line 2 first phase,2020,2026,0,11.3,82.00%,9.3,0,0,11,,80,1435,1,Media,"48,000,000",VND,2023,0.0001388847952,6048,535.2,0,0,0,0,1,"6,048.00",535.2,Media,https://e.vnexpress.net/news/news/saigon-metro-lines-cost-escalation-cleared-construction-not-to-stop-4002027.html,,
8184,SA,Riyadh,,Purple,2014,2019,0,29.9,0.00%,0,29.9,0,6,,90,1435,0,Trade,"3,330",USD,2013,0.6000722487,6060.6,202.7,0,0,0,0,1.163176037,"7,049.50",235.8,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,
9754,BR,Rio de Janeiro,,Line 4,2010,2016,0,16,96.00%,15.4,0,0,7,,80,1600,0,Measured,"10,300",BRL,2013,0.5877941028,6077,379.8,0,0,0,0,1.163176037,"7,068.60",441.8,Trade,http://itdpbrasil.org.br/wp-content/uploads/2018/05/ITDP_PP_Linha_4_Maio_2018.pdf,,
,CN,Shaoxing,,Line 1,2016,2021,0,31.3,100%,31.3,,,23,117,80,1435,1,,"23,873.00",CNY,2019,0.2376233859,5681.774,181.5,0,0,0,0,1.059896658,"6,022.10",192.4,,http://www.rail-transit.com/project/show.php?itemid=179,,
7883,CN,Beijing,Line 13,Line 13A,2019,2022,0,30.2,60.26%,18.2,12.08,0,18,,100,1435,0,Plan,"23,960.00",CNY,2019,0.2376233859,5702.48,188.8,0,0,0,0,1.059896658,"6,044.00",200.1,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html; https://baijiahao.baidu.com/s?id=1636643464335769195&wfr=spider&for=pc,,
8009,CN,Suzhou,,Line 6,2020,2025,0,36.2,100%,36.2,,,31,117,80,1435,1,,"23,960.00",CNY,2020,0.239311224,5726.44,158.2,0,0,0,0,1.046980229,"5,995.50",165.6,Trade,http://www.rail-transit.com/project/show.php?itemid=148,,
9484,CN,Shenzhen,Line 8,Line 8 Phase 1,2015,2020,0,12.341,100.00%,12.341,0,0,6,,80,1435,1,Plan,"24,097",CNY,2019,0.2376233859,5735.04,464.7,0,0,0,0,1.059896658,"6,078.60",492.5,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
7227,MX,Mexico City,,Line 12,2008,2012,0,24.5,43.00%,10.5,12.57,1.395,20,,70,1435,1,Wiki,"47,906",MXN,2010,0.1302140641,6227.78,254.2,0,0,0,0,1.242662435,"7,739.00",315.9,Media,http://www.elfinanciero.com.mx/nacional/linea-12-costara-mas-que-el-tren-mexico-queretaro,,
7971,CN,Hefei,Line 4,Line 4 Phase 1,2015,2020,0,36,100.00%,36,0,0,28,117,80,1435,1,Plan,"24,289.00",CNY,2014,0.2660388151,6460.87,179.5,0,0,0,0,1.14460834,"7,395.20",205.4,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201412/W020190905507203840468.pdf,,
,CN,Taiyuan,Line 3,,2018,2023,0,30.523,100%,30.523,0,0,25,138,80,1435,1,,"24,300.00",CNY,2018,0.2364514501,5759.1,188.7,0,0,0,0,1.079101738,"6,214.70",203.6,,http://www.rail-transit.com/project/show.php?itemid=260,,
,CN,Wuxi,,Line 5 Phase 1,2022,2027,0,25.4,100%,25.4,,,22,117,80,1435,1,,"24,369.00",CNY,2021,0.238814981,5824.191,229.3,0,0,0,0,1,"5,824.20",229.3,,http://www.rail-transit.com/xinwen/show.php?itemid=23315,,
7890,CN,Wuhan,Line 11,Line 11 East,2017,2021,0,32.1,100.00%,32.1,0,0,20,,80,1435,1,Plan,"24,620.00",CNY,2015,0.2583514029,6351.96,197.9,0,0,0,0,1.143251328,"7,261.90",226.2,Plan,http://img.thupdi.com/news/2015/08/1440573393290975.pdf,,
,CN,Shenyang,,Line 1 and 2 Phase 1,2005,2010,0,55.07,100%,55.07,,,43,117,80,1435,1,,"24,685.00",CNY,2005,0.3519204829,8689.12,157.8,0,0,0,0,1.387455197,"12,055.80",218.9,,http://www.symtc.com/content.php?5894,,
8152,CN,Wenzhou,,M1,2022,2027,0,32.5,100%,32.5,,,23,117,80,1435,1,,"26,000.00",CNY,2021,0.238814981,6214,191.2,0,0,0,0,1,"6,214.00",191.2,,https://www.163.com/dy/article/GT2J4GU20545AOQT.html,,
7512,JP,Tokyo,,Oedo Line ring,1992,2000,0,27.8,100.00%,27.8,0,0,27,,70,1435,1,Plan,"988,600",JPY,1999,0.006171477971,6327.04,227.6,0,0,0,0,1.626470588,"10,290.70",370.2,Plan,https://web.archive.org/web/20060517042836/http://www.kotsu.metro.tokyo.jp/news/pdf/sub_t_20060324a_01.pdf,,
,CN,Qingdao,,Line 5,2021,2026,0,32.7,100%,32.7,,,29,117,80,1435,0,,"26,030.00",CNY,2021,0.238814981,6221.17,190.2,0,0,0,0,1,"6,221.20",190.2,,http://www.rail-transit.com/project/show.php?itemid=669,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
9773,HK,Hong Kong,,Airport Railway,1994,1998,0,34,23.53%,8,6,20,9,200,80,1432,0,Plan,"34,000",HKD,1996,0.130742146,6361.4,187.1,0,0,0,0,1.727023582,"10,986.30",323.1,Plan,https://www.info.gov.hk/archive/napco/cost.html,,
,CN,Foshan,,Line 11,2021,2026,0,36.4,66%,24,,,18,117,80,1435,1,,"26,060.00",CNY,2021,0.238814981,6228.34,171.1,0,0,0,0,1,"6,228.30",171.1,Trade,http://www.rail-transit.com/project/show.php?itemid=650,,
7946,CN,Hefei,Line 3,Line 3 Phase 1,2014,2019,0,37.2,89%,32.97,,,33,117,80,1435,1,,"26,102.00",CNY,2017,0.239016533,6238.38,167.7,0,0,0,0,1.105458551,"6,896.30",185.4,Trade,http://www.rail-transit.com/project/show.php?itemid=310,,
8147,CN,Wenzhou,,S2 Phase 1,2021,2024,0,70.299,100,70.3,#N/A,#N/A,20,,80,1435,1,Media,"26,200.00",CNY,2014,0.2660388151,6969.2,99.1,0,0,0,0,1.14460834,"7,977.00",113.5,Media,http://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web1825/site/attach/0/150120083915404.pdf,,
7923,CN,Shenyang,,Line 6 Phase 1,2020,2026,0,36,75.00%,27,9,0,30,,80,1435,1,Plan,"26,350.00",CNY,2019,0.2376233859,6271.3,174.2,0,0,0,0,1.059896658,"6,646.90",184.6,Media,http://www.shenyangbus.com/a/sydt/2018/1227/10268.html,,
7859,CN,Guangzhou,Line 22,Line 22,2017,2021,1,31,100%,31,,,6,184,80,1435,1,,"26,400.00",CNY,2020,0.239311224,6309.6,203.5,0,0,0,0,1.046980229,"6,606.00",213.1,Trade,http://www.rail-transit.com/project/show.php?itemid=171,,
8043,CN,Shanghai,Chongming,,2021,2025,0,44.6,59.00%,26.1,0,0,8,,80,1435,1,Plan,"26,426.00",CNY,2018,0.2364514501,6262.96,140.4,0,0,0,0,1.079101738,"6,758.40",151.5,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7826,CN,Tianjin,,B1 Phase 1,2015,2020,0,31.4,90,28.3,3.1,,22,117,80,1435,1,,"26,488.00",CNY,2015,0.2583514029,6886.88,219.3,0,0,0,0,1.143251328,"7,873.40",250.7,Media,http://news.enorth.com.cn/system/2021/04/23/051305652.shtml,,
7576,TW,Taipei,,Taoyuan MRT Green Line,2019,2026,0,27.8,45.00%,12.5,0,0,21,,90,1435,0,Media,"98,264",TWD,2022,0.2170357515,6524.7296,234.7,0,0,0,0,1,"6,524.70",234.7,Plan,https://dorts.tycg.gov.tw/en/business/mrt-green-line,,
,CN,Harbin,,Line 3 Phase 2,2015,2021,0,32.18,1,32.2,,,31,117,80,1435,1,,"26,700",CNY,2021,0.238814981,6381.3,198.3,0,0,0,0,1,"6,381.30",198.3,Trade,http://www.rail-transit.com/project/show.php?itemid=232,,
,CN,Nanjing,,Line S5 Nanjing-Yangzhou,2021,2026,0,53.75,57%,30.66,,,16,138,80,1435,1,,"26,852.00",CNY,2021,0.238814981,6417.628,119.4,0,0,0,0,1,"6,417.60",119.4,,http://www.rail-transit.com/project/show.php?itemid=568,http://www.jshbgz.cn/hpgs/202102/t20210207_451424.html,
9477,CN,Shenzhen,Line 7,Line 7,2020,2016,0,30.2,100.00%,30.2,0,0,28,,80,1435,1,Plan,"26,876",CNY,2013,0.2729522102,7337.15,243,0,0,0,0,1.163176037,"8,534.40",282.6,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
7584,TW,Kaohsiung,,Urban Railway Underground,2008,2018,1,15.4,100.00%,15.4,0,0,10,,90,1435,0,Plan,"99,870",TWD,2013,0.2153376001,6631.368,430.6,0,0,0,0,1.163176037,"7,713.40",500.9,Plan,https://www.rb.gov.tw/en/showpage.php?lmenuid=24&smenuid=154,,
7354,PH,Manila,,Line 5,2019,2025,0,11,100.00%,11,0,0,10,,60,1435,1,Media,"2,500",USD,2022,0.05316721279,6650,604.5,0,0,0,0,1,"6,650.00",604.5,Media,https://news.abs-cbn.com/business/multimedia/infographic/07/27/18/the-makati-subway,,
7801,CN,Tianjin,,M7 Phase 1,2019,2024,0,26.53,100%,26.53,,,21,138,80,1435,1,,"26,890.00",CNY,2019,0.2376233859,6399.82,241.2,0,0,0,0,1.059896658,"6,783.10",255.7,Trade,http://www.rail-transit.com/project/show.php?itemid=154,,
9803,RS,Belgrade,,Metro Line 2,2021,2026,0,20,100.00%,20,0,0,21,,40,1435,1,Trade,"2,200",EUR,2023,0.02279601619,6710,335.5,0,0,0,0,1,"6,710.00",335.5,Trade,https://www.railwaypro.com/wp/alstom-involved-in-the-belgrade-metro-project/,,
,CN,Nantong,Line 1,,2019,2024,0,39.4,100%,39.4,0,0,28,117,80,1435,1,,"26,902.00",CNY,2019,0.2376233859,6402.676,162.5,0,0,0,0,1.059896658,"6,786.20",172.2,,http://www.rail-transit.com/project/show.php?itemid=56,,
,CN,Chengdu,,Line 7,2013,2020,0,38.6,100%,38.6,,,31,138,80,1435,1,,"27,010.00",CNY,2017,0.239016533,6455.39,167.2,0,0,0,0,1.105458551,"7,136.20",184.9,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
8000,CN,Suzhou,Line S1,,2018,2023,0,41,100%,41,0,0,27,,80,1435,1,Plan,"27,370.00",CNY,2018,0.2364514501,6486.69,158.2,0,0,0,0,1.079101738,"6,999.80",170.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201809/W020190905497960329280.pdf,,
7296,IN,Mumbai,Line 4,Line 4,2018,2022,0,32.3,0.00%,0,31.71,0.59,32,,80,1435,1,Plan,"145,490",INR,2020,0.04547830167,6838.03,211.7,0,0,0,0,1.046980229,"7,159.30",221.6,Plan,https://mmrda.maharashtra.gov.in/metro-line-4#,,
8201,AE,Dubai,,Phase 2 - Green Line,2006,2010,0,22.5,35.11%,7.9,0,0,20,,95,1435,0,,"3,600",USD,2006,0.6223422527,6840,304,0,0,0,0,1.344097222,"9,193.60",408.6,,,,
,CN,Chongqing,Line 15,Line 15 Phase 1,2021,2027,1,38.73,92%,35.463,,,14,138,80,1435,1,,"27,398.00",CNY,2021,0.238814981,6548.122,169.1,0,0,0,0,1,"6,548.10",169.1,,http://www.rail-transit.com/project/show.php?itemid=456,http://www.rail-transit.com/shiping/show.php?itemid=958,
,CN,Nanchang,,Phase 1 Expansion (Line 1 and 2),2009,2016,0,50.6,100%,50.6,,,50,117,80,1435,1,,"27,440.00",CNY,2013,0.2729522102,7491.12,148,0,0,0,0,1.163176037,"8,713.50",172.2,,http://www.jiangxi.gov.cn/art/2018/8/16/art_4985_350163.html,,
7810,CN,Shenzhen,Line 16,Line 16,2018,2023,0,27.6,100.00%,27.6,0,0,24,,80,1435,1,Media,"27,530.00",CNY,2017,0.239016533,6579.67,238.4,0,0,0,0,1.105458551,"7,273.60",263.5,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
7410,US,New York,Second Avenue,Second Avenue Phase 2,2019,2029,0,2.6,100.00%,2.6,0,0,3,187,70,1435,0,Measured,"6,949",USD,2024,1,6949,2672.7,0,0,0,1,1,"6,949.00","2,672.70",Trade,https://www.transit.dot.gov/sites/fta.dot.gov/files/2023-03/NY-New-York-Second-Avenue-Subway-Phase-2-NSE-Profile-FY24.pdf,,
7953,CN,Fuzhou,Line 6,Line 6,2015,2019,0,40.5,79.01%,32,0.455,8.05,20,,80,1435,1,Plan,"27,716.00",CNY,2015,0.2583514029,7150.73,176.6,0,0,0,0,1.143251328,"8,175.10",201.9,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201601/t20160112_1145713.html,,
7985,CN,Beijing,Daxing Airport Express,Daxing Airport Express Phase 1,2016,2019,0,44,50,22,22,0,3,,100,1435,0,Plan,"27,820.00",CNY,2019,0.2376233859,6621.16,150.5,0,0,0,0,1.059896658,"7,017.70",159.5,Plan,http://www.tzxm.gov.cn/flfg/law/201912/t20191220_12825.html,,
7714,CN,Shenzhen,Line 13,Line 13 Northern Extension,2021,2026,0,19.296,100%,19.296,,,11,184,80,1435,1,,"27,880.00",CNY,2021,0.238814981,6663.32,345.3,0,0,0,0,1,"6,663.30",345.3,Trade,http://www.rail-transit.com/project/show.php?itemid=537,,
7578,TW,Taipei,,Taoyuan Underground,2019,2030,1,17.9,100.00%,17.9,0,0,8,,90,1435,0,Wiki,"105,600",TWD,2024,0.2170357515,7011.84,391.7,0,0,0,0,1,"7,011.80",391.7,Media,https://www.cna.com.tw/news/firstnews/201908150041.aspx,,
7832,CN,Beijing,Line 6,Line 6 Phase 1,2008,2012,0,30.4,100%,30.4,,,20,156,100,1435,1,Wiki,"28,000.00",CNY,2010,0.3004025093,8400,276.3,0,0,0,0,1.242662435,"10,438.40",343.4,Media,http://zqb.cyol.com/html/2012-12/31/nw.D110000zgqnb_20121231_3-06.htm,,
,CN,Suzhou,,Line 5,2020,2025,0,44.1,99%,43.6,,,34,117,80,1435,1,,"28,308.00",CNY,2020,0.239311224,6765.612,153.4,0,0,0,0,1.046980229,"7,083.50",160.6,,http://www.rail-transit.com/project/show.php?itemid=293,,
7139,CA,Toronto,,Ontario,2020,2030,0,15.5,57.00%,8.8,5.76,1.06,15,,80,1435,1,Plan,"8,573",CAD,2019,0.8099021881,7201.32,464.6,0,0,0,1,1.059896658,"7,632.70",492.4,Plan,https://metrolinx.files.wordpress.com/2019/07/click-here-to-view-the-ontario-line-initial-business-case.pdf,,
,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Quanzhou Section),2021,2026,1,70.2,0,,,70.2,11,,200,1435,1,,"28,600.00",CNY,2021,0.238814981,6835.4,97.4,0,0,0,0,1,"6,835.40",97.4,,http://www.rail-transit.com/project/show.php?itemid=622,,
7905,CN,Nanchang,,Line 4 Phase 1,2016,2021,0,38.2,84.29%,32.2,0,0,29,,80,1435,1,Plan,"28,650.00",CNY,2015,0.2583514029,7391.7,193.5,0,0,0,0,1.143251328,"8,450.60",221.2,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=316,,
7984,CN,Tianjin,,Z4 Phase 1,2015,2020,0,43.7,34.55%,15.1,0,0,20,,80,1435,1,Plan,"28,699.00",CNY,2015,0.2583514029,7404.34,169.4,0,0,0,0,1.143251328,"8,465.00",193.7,Media,http://www.rail-transit.com/file/upload/201907/15/10573644162.pdf,,
7531,JP,Tokyo,,Tsukuba Express,1997,2005,0,58.3,28.00%,16.3,0,0,20,,130,1067,1,Plan,"949,400",JPY,2001,0.006682620845,7310.38,125.4,0,0,0,0,1.530039526,"11,185.20",191.9,Plan,https://www.jlgc.org.uk/en/news_letter/funding-local-infrastructure-and-the-tsukuba-express/,,
,CN,Shenzhen,Line 10,,2015,2020,0,29.54,100%,29.54,0,0,24,184,80,1435,1,,"28,799.00",CNY,2018,0.2364514501,6825.363,231.1,0,0,0,0,1.079101738,"7,365.30",249.3,,http://www.rail-transit.com/project/show.php?itemid=299,,
,CN,Xi'an,,Line 6 Phase 1 and 2,2016,2022,0,39.8,100%,39.8,,,32,117,80,1435,1,,"28,900.00",CNY,2019,0.2376233859,6878.2,172.8,0,0,0,0,1.059896658,"7,290.20",183.2,,http://www.rail-transit.com/project/show.php?itemid=276,,
8001,CN,Hangzhou,,Line 7,2017,2021,0,45,100,45,#N/A,#N/A,22,,80,1435,1,Plan,"28,997.00",CNY,2016,0.25069964,7278.25,161.7,0,0,0,0,1.129008737,"8,217.20",182.6,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201612/W020190905497886107757.pdf,,
,CN,Guangzhou,,Line 21,2012,2018,0,61.6,69%,42.5,,,14,117,80,1435,1,,"29,133.00",CNY,2015,0.2583514029,7516.314,122,0,0,0,0,1.143251328,"8,593.00",139.5,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145857.html,https://www.sohu.com/a/351491006_124706,
7873,CN,Zhengzhou,,Line 6 Phase 1,2019,2023,0,36.5,92.33%,33.7,2.51,0.41,24,,80,1435,1,Plan,"29,304.00",CNY,2019,0.2376233859,6974.35,191.1,0,0,0,0,1.059896658,"7,392.10",202.5,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201904/W020190910670741123314.pdf,,
,CN,Qingdao,Line 2,Line 2,2019,2024,0,25,100%,25,,,22,117,80,1435,0,,"29,376.80",CNY,2019,0.2376233859,6991.6784,279.7,0,0,0,0,1.059896658,"7,410.50",296.4,,http://www.rail-transit.com/project/show.php?itemid=450,,
